cell,cycle,dcir,soc,temperature
B0053,68,0.279112,1.0465884668750887,6.062594917966209
B0053,70,0.287287,1.0031121684812232,4.395022500634992
B0053,72,0.277493,1.0461578935615607,6.617507282217519
B0053,74,0.28661,1.0156263513525605,5.434232890544281
B0053,76,0.277754,1.0250054893129452,6.734588958449477
B0053,80,0.288399,0.9801331625592913,4.128904920273072
B0053,82,0.280043,1.036777776420363,6.571237691712169
B0053,84,0.28331,1.026830062058722,6.161060205105728
B0053,86,0.2849,1.0150379662805102,5.991686497438792
B0053,88,0.291629,0.9904614739486177,5.060449216725971
B0053,92,0.283551,1.0145765174582757,6.109062441711564
B0053,94,0.292421,0.9811308944080389,4.746292369473624
B0053,96,0.28128,1.0041687429386437,6.713734990076873
B0053,98,0.284658,1.007820487960787,6.291340933083634
B0053,100,0.29313,0.982454133084564,5.4494832739947565
B0053,104,0.28976,1.1096775355538027,5.469284150687736
B0053,108,0.279073,1.1136801589914762,6.105284085865744
B0053,110,0.28004,1.0385009100572404,5.666556437298031
B0053,112,0.281674,1.0768815902180078,6.234465557666576
B0053,114,0.279475,1.0721705505837382,6.683371390305416
B0053,116,0.285932,1.0124588999851116,5.075335579871188
B0053,120,0.28095,1.0279944857549583,6.672991241571195
B0053,122,0.290769,1.0304147279049998,5.478165712458016
B0053,124,0.283897,1.0556163273995052,6.588497167400557
B0053,126,0.294454,1.0011115418162628,4.6277119149532355
B0053,128,0.285866,1.0466839215498662,6.4202633162792315
B0053,132,0.284282,1.047181656018543,6.482390448537858
B0053,134,0.295288,1.0102740078425778,5.301322041273849
B0054,0,0.361352,0.7399351039859233,6.174259621680745
B0054,4,0.29324,1.1665440238116096,5.133453364782902
B0054,6,0.272241,1.1052521456138635,6.216746939670361
B0054,8,0.277505,1.0960302257185877,5.223040495493029
B0054,10,0.262922,1.0754450685609742,6.1022017185406
B0054,12,0.267712,1.0655493528023796,5.405669535602661
B0054,16,0.264648,1.0568368579972396,4.7686394827212935
B0054,20,0.259156,1.0458363976936966,5.5380070331410804
B0054,22,0.252781,1.018187920878015,6.556436083082837
B0054,28,0.252148,1.03890961861509,5.985120144177253
B0054,30,0.256707,1.0173250354350074,5.0623246004380835
B0054,32,0.249899,1.033183911994548,6.044476900811054
B0054,34,0.248053,1.0095232119739597,6.277722411432407
B0054,36,0.0,0.9862483259626477,24.821612852354153
B0054,40,0.25295,1.0080048320000436,4.719141227131903
B0054,42,0.253675,1.0153387761254196,5.146802924280874
B0054,44,0.250893,1.0106786853355956,5.468648771905257
B0054,46,0.246598,1.010409656585336,6.050571565652727
B0054,48,0.245414,0.9801433323963482,6.558378757764033
B0054,52,0.253841,1.1016641723624385,5.738503769439291
B0054,56,0.241712,1.0826512239001271,5.941327162782235
B0054,58,0.244896,1.0575008387868343,5.675177754292433
B0054,60,0.246229,1.0385517331615322,5.486762870153071
B0054,62,0.0,1.0073294901291132,24.644068280395402
B0054,64,0.242334,1.0160400308540347,6.323552464163882
B0054,68,0.244099,1.0158319636440951,6.1556289714526375
B0054,70,0.245716,1.0015383803216271,5.987225585852094
B0054,74,0.243791,0.9987416030110134,6.230618440148851
B0054,76,0.246557,0.9584014230949642,5.465279594506186
B0054,80,0.246343,0.9800846133894623,5.722103182419851
B0054,82,0.242416,0.9720372198962766,6.490622833025309
B0054,84,0.0,0.9693202807518411,23.277982605015946
B0054,86,0.247037,0.9479786388506265,5.430397238581174
B0054,88,0.0,0.9638519569071228,22.3451031056573
B0054,92,0.244737,0.9682336695484697,6.253300625695135
B0054,94,0.252603,0.9407020864603765,4.41796755395378
B0054,96,0.246637,0.9618442077038963,6.077666252046658
B0054,98,0.244845,0.9332340144199703,6.572292525412729
B0054,100,0.253321,0.9313454737145217,5.341549246903455
B0054,104,0.0,0.9976429099116705,24.060987710409805
B0054,110,0.243499,0.9904370062777442,6.288134421932343
B0054,112,0.252342,0.9499871340436294,4.592795021487633
B0054,114,0.250241,0.9526027840900876,5.47480887973856
B0054,116,0.257726,0.8850175175465715,5.480134351177003
B0054,120,0.245681,0.9937402750241768,5.428523634986762
B0054,122,0.243226,0.995507330519279,6.011645324733513
B0054,126,0.246094,0.965960558373922,5.81758363884632
B0054,128,0.0,0.9573702621688754,23.161026677224168
B0054,132,0.0,0.9294756591964932,24.65972409522755
B0054,134,0.0,0.9323553879823946,24.651237114330847
B0054,136,0.244856,0.954568378404969,6.321498604456452
B0054,138,0.250521,0.9330242104372937,5.7270859062906485
B0054,140,0.252163,0.923294184000959,4.687586298316153
B0054,144,0.0,0.9257799164262976,22.380281785437546
B0054,146,0.0,0.9162765793280084,24.5797577256146
B0054,148,0.246598,0.9387011679112469,6.38710265419047
B0054,150,0.252613,0.9158990586877171,5.773492784157619
B0054,152,0.250239,0.9202608990433788,5.4764544112435605
B0054,156,0.251716,0.9111253917360889,5.861737036094773
B0054,158,0.256172,0.8980507043695345,4.600214816769927
B0054,160,0.246565,0.9278864624016372,6.698262321133424
B0054,164,0.254576,0.8936491649329469,5.512387448635575
B0054,168,0.0,0.9100864492604255,24.356202793314402
B0054,172,0.0,0.9114904731460941,24.61159770332412
B0054,174,0.24856,0.9337172811638196,6.615630511004673
B0054,178,0.249423,0.9139367135371254,6.290657108476441
B0054,180,0.257059,0.8764848617154279,5.254575839502705
B0054,184,0.252985,0.8854917958581964,5.898340473205128
B0054,186,0.258951,0.8819074622846708,4.5351725953712325
B0054,188,0.0,0.9045809105944795,21.368706853590986
B0054,192,0.250727,0.903131190986828,6.480754031263144
B0054,196,0.260694,0.8712217754060124,4.308716723513044
B0054,198,0.0,0.8936499043476617,22.058711053989928
B0054,200,0.255581,0.8835064014687892,5.960678417061462
B0054,202,0.256302,0.8779403705367915,5.825550922776701
B0054,204,0.26141,0.8599389109365094,5.026839538460564
B0054,208,0.255449,0.8697358119609565,5.918637843485242
B0054,210,0.261815,0.8638271814812677,4.796618044143311
B0054,212,0.252997,0.8865694537789144,6.452009657922439
B0054,220,0.268597,0.8799727721580702,5.362535283122712
B0054,224,0.254183,0.9110444582768508,5.942709497554191
B0054,226,0.253802,0.9121724293355059,5.6001193332568
B0054,228,0.2547,0.8872043975884799,6.037729482449864
B0054,230,0.252408,0.8961236767959215,6.466936037252323
B0054,232,0.0,0.8851334001128452,23.801178997375885
B0054,236,0.254402,0.8793386645436118,6.451802218995568
B0054,238,0.262686,0.8461224238450626,5.383696141919002
B0054,240,0.0,0.8705933152969343,20.493916381017417
B0054,242,0.0,0.8440520909609104,23.726398039284696
B0054,244,0.0,0.8536244678403578,21.06993178445895
B0054,248,0.25653,0.8524519337958137,6.2604722971368245
B0054,250,0.265324,0.8373919001793014,5.171015345255394
B0055,0,0.0,0.7989997927037011,17.448030532007696
B0055,4,0.304616,1.319892156462878,4.942623651334148
B0055,6,0.267163,1.2769832801132017,6.004566330999862
B0055,8,0.0,1.2572591312230865,16.21250609582618
B0055,10,0.257135,1.206763751299412,5.877641239526453
B0055,12,0.258467,1.2077322536103197,5.206170400127933
B0055,16,0.258642,1.2009614290093835,4.6795609250804056
B0055,18,0.255519,1.189059086549973,5.081060341412318
B0055,20,0.252502,1.169708782604433,5.31141162034155
B0055,22,0.24555,1.1483647194613424,6.270492514664667
B0055,24,0.2506,1.1527726060972296,5.220785880994514
B0055,28,0.245936,1.1318370471727228,5.7228818485573445
B0055,30,0.249242,1.1326525803383347,4.951859142687968
B0055,32,0.243575,1.1160565716574584,5.755102402046949
B0055,34,0.241259,1.0984641825068853,5.992477472554744
B0055,36,0.239225,1.0925694103096681,6.125073347525851
B0055,40,0.247118,1.109167680712031,4.607311119556382
B0055,42,0.247521,1.1075035028905713,4.941907815023241
B0055,44,0.243519,1.106751675424531,5.244015877939607
B0055,46,0.238686,1.0726694124582825,5.765038641690039
B0055,48,0.237651,1.0776844021506693,6.275607847851717
B0055,52,0.245567,1.1981714734535907,5.53407208479118
B0055,56,0.234799,1.1625381552680927,5.673739673273921
B0055,58,0.236093,1.1556827465844224,5.4349967736613305
B0055,60,0.237189,1.137444098422356,5.262403582213753
B0055,62,0.238946,1.1126375352125493,4.122514084150967
B0055,64,0.232099,1.098656067845981,6.014799046657291
B0055,68,0.233125,1.0985302758884639,5.892610185029288
B0055,70,0.23402,1.1029370400968537,5.737607830947284
B0055,72,0.237798,1.0949644922735318,5.039749865009356
B0055,74,0.232344,1.0890679714830998,5.94968003345081
B0055,76,0.234352,1.073323391636053,5.290121857806511
B0055,80,0.235037,1.095373856745309,5.434214970889567
B0055,82,0.230124,1.0639517466243125,6.197234666702187
B0055,84,0.234541,1.085798072407703,5.542494365746895
B0055,86,0.234225,1.0588748965507557,5.210873026437692
B0055,88,0.235034,1.0813260035191288,5.525537196248336
B0055,92,0.231261,1.061601862588323,5.963161321140903
B0055,94,0.238185,1.0593920670581127,4.31605668302973
B0055,96,0.232855,1.0742513141424725,5.795710890765979
B0055,98,0.230262,1.0405614734131499,6.267602537370054
B0055,100,0.237638,1.0575656535324895,5.158135794625455
B0055,104,0.0,1.0983528970914622,17.66593249625329
B0055,108,0.235529,1.109758993739737,5.028255068531107
B0055,110,0.229528,1.0793315779206873,6.027587286818281
B0055,112,0.236634,1.0716159094756148,4.449135159836155
B0055,114,0.234843,1.0746464211019797,5.254342431330038
B0055,116,0.237398,1.08643683065179,5.278128115332785
B0055,120,0.230052,1.1340138347387958,5.223074816808829
B0055,122,0.227424,1.1176964717951587,5.744165438234034
B0055,124,0.229022,1.1046468529644289,5.555716381071594
B0055,126,0.229319,1.089700148407426,5.575135728038494
B0055,128,0.230212,1.075533547538172,5.5001416498850615
B0055,132,0.233285,1.0609866776144368,4.786455726571038
B0055,134,0.233263,1.0518218041615568,4.480048320852905
B0055,136,0.227675,1.0553857898132757,6.079014750518676
B0055,138,0.230911,1.0533102333691788,5.574553209675131
B0055,140,0.23483,1.0315365260084348,4.50315404753052
B0055,144,0.229921,1.0533401053259415,5.751869487900278
B0055,146,0.236531,1.0317876798810788,4.405690634933675
B0055,148,0.228262,1.0354207912157296,6.15157050289419
B0055,150,0.232139,1.0322251791310608,5.591542387448604
B0055,152,0.232221,1.011543397303472,5.208062735965907
B0055,156,0.231662,1.0413760568150228,5.68309240440272
B0055,158,0.23766,1.02174193386881,4.443634832071661
B0055,160,0.228457,1.0133135547969283,6.422819988159135
B0055,162,0.231557,1.0299942559626907,5.848788883435385
B0055,164,0.23504,1.0189349807814327,5.3490399565249795
B0055,168,0.0,1.0290879520854017,17.463037415448078
B0055,172,0.232315,1.0567629241900045,5.484457036628227
B0055,174,0.229232,1.0291668536316647,6.354863684588489
B0055,176,0.233053,1.0321298444901021,5.530037186289788
B0055,178,0.229481,1.0409230283951276,6.0802173107416
B0055,180,0.236586,1.011161098766987,5.0519544774746485
B0055,184,0.232444,1.0337876112911784,5.687393707251079
B0055,186,0.238534,1.003994224020383,4.2803050815360475
B0055,188,0.230135,1.0334195479955004,6.154043751745358
B0055,190,0.237418,1.0098936564116459,5.118177292216648
B0055,192,0.229742,1.0126262447940628,6.254516416167374
B0055,196,0.239372,0.9948742055727694,4.097922060989838
B0055,198,0.231175,1.0240799556179332,6.149869524572708
B0055,200,0.233257,1.0208889510043027,5.804399101611994
B0055,202,0.234343,1.016100815944114,5.641238888974559
B0055,204,0.239748,0.9987875345106277,4.795436426786562
B0055,208,0.233743,1.0158868294923784,5.717592144203161
B0055,210,0.239607,0.9963437517762594,4.605502101321325
B0055,212,0.231091,1.0053777381419529,6.212455742288585
B0055,214,0.233263,1.009132291002791,5.941248803392437
B0055,216,0.239982,0.9984581240784203,5.150578104564959
B0055,220,0.0,1.0892389324114138,20.124159305966305
B0055,224,0.0,1.0793936031703524,18.36686659317744
B0055,226,0.231705,1.032614295314224,5.381778892443341
B0055,228,0.230985,1.0498572649026638,5.876185775330372
B0055,230,0.228858,1.0453902697248563,6.26112655415314
B0055,232,0.235676,1.0001607736713514,4.867610842279353
B0055,236,0.232039,1.0084094786878157,6.228942707513749
B0055,238,0.236916,1.003655158082039,5.221070291972859
B0055,240,0.230668,1.0285269676595319,6.204939660007306
B0055,242,0.240979,0.9816844358987022,4.365464332758327
B0055,244,0.232191,1.0127121434171131,6.058462076082589
B0055,248,0.231639,1.0201379996149256,6.116554596889793
B0055,250,0.239596,0.9907591663373165,5.027844356288953
B0056,0,0.36038,0.7852781208785192,6.3070985216740665
B0056,4,0.316059,1.3443555553017368,5.143664203182796
B0056,6,0.275862,1.317502710734752,6.322306934633034
B0056,8,0.279542,1.2973654679476911,5.27358690613636
B0056,10,0.267482,1.263960414854898,6.1847504518926835
B0056,12,0.0,1.2589496187032136,12.148917412752096
B0056,16,0.273146,1.2806197690202599,4.5821964026157325
B0056,18,0.0,1.2572786868607095,12.900524691983248
B0056,20,0.265438,1.2226260041048898,5.676972979375006
B0056,22,0.258429,1.2292772249257495,6.58676892709281
B0056,24,0.0,1.2275780135689456,12.447898912600571
B0056,28,0.259445,1.2133872888296768,6.091016330513585
B0056,30,0.265704,1.230223614493081,5.067637496782741
B0056,32,0.257779,1.1927530108462678,6.116609695035815
B0056,34,0.255368,1.1867106635987799,6.322901325721361
B0056,36,0.254105,1.1914875140242167,6.458377901631008
B0056,40,0.0,1.214178606017816,14.857116128287252
B0056,42,0.264368,1.2094387558721402,5.23993720922162
B0056,44,0.0,1.207072299940321,13.098826451267023
B0056,46,0.0,1.162961249391913,13.42637330643071
B0056,48,0.25419,1.17887968705904,6.6024879034119595
B0056,52,0.26094,1.2945104146044433,5.9276300428508915
B0056,56,0.250403,1.2602567563003473,6.05311982524561
B0056,58,0.252917,1.2408721291565108,5.823430858098223
B0056,60,0.0,1.252197340273113,12.507739495478503
B0056,62,0.259611,1.2279025700477384,3.4841808757513353
B0056,64,0.248406,1.1917170308946994,6.366355769143283
B0056,68,0.249468,1.1858570240011006,6.217420333785303
B0056,70,0.250847,1.1840938286611427,6.0965420969346615
B0056,72,0.257586,1.2059829135917657,5.23866932759189
B0056,74,0.249571,1.165428493679393,6.267320226232959
B0056,76,0.254133,1.1790060613193858,4.793936268472012
B0056,80,0.0,1.2013113747183153,12.88978459919054
B0056,82,0.247073,1.165597803317432,6.53161783571752
B0056,84,0.252302,1.180303335055002,5.939880920508539
B0056,86,0.254178,1.1658134189695046,4.706162026012935
B0056,88,0.0,1.1763960515773761,12.454662768585289
B0056,92,0.0,1.1458325512940766,13.349753666957868
B0056,94,0.259482,1.167557759980296,3.5914100251096603
B0056,96,0.0,1.145636654711916,11.441230657565551
B0056,98,0.247469,1.1443667002824445,6.591688753636277
B0056,100,0.0,1.1605177686388095,14.850207201078122
B0056,104,0.0,1.2272013042602479,14.077402475910848
B0056,108,0.0,1.2454797202045476,15.132113294019744
B0056,110,0.245669,1.1722288849037228,6.356674494861441
B0056,112,0.0,1.1953514999944956,14.739389367781502
B0056,114,0.252966,1.1919514716203925,5.686524442263204
B0056,116,0.0,1.2296223665252586,15.30397842598353
B0056,120,0.247852,1.2774519419396988,5.579037501884457
B0056,122,0.2439,1.2433879751668584,6.165517813162458
B0056,124,0.246229,1.230802542912592,5.969370813417554
B0056,126,0.0,1.2162358534094664,13.737377500696464
B0056,128,0.24771,1.2088335726499548,5.887610916703508
B0056,132,0.0,1.1946181162240357,14.718950816971088
B0056,134,0.254103,1.1734248134794991,3.848929469865992
B0056,136,0.0,1.1404596305913128,12.829928312950612
B0056,138,0.248733,1.1821716406845988,5.9342957335594395
B0056,140,0.255246,1.1480663382055174,3.8866249605959506
B0056,144,0.0,1.1825381935034152,13.668654192439156
B0056,146,0.0,1.1552092862846601,14.52555927905289
B0056,148,0.0,1.1216816712671696,12.866127155759695
B0056,150,0.0,1.162666262561457,14.883266205943098
B0056,152,0.0,1.124695615744926,13.975237797186887
B0056,156,0.247979,1.1664177948797931,6.0660989149600315
B0056,158,0.257414,1.1346745156379465,4.425522723952041
B0056,160,0.244861,1.1012231317092755,6.69664907622446
B0056,162,0.248236,1.1560733948472832,6.1840581710617695
B0056,164,0.252818,1.1385609898764002,5.718922089525825
B0056,168,0.0,1.1757265448773706,14.44640299142201
B0056,172,0.0,1.1969385632452556,15.04859414060676
B0056,174,0.245958,1.1267457988726266,6.652528133049587
B0056,176,0.25018,1.1601031368559531,5.929324549718608
B0056,178,0.0,1.1361458729690275,11.786153600493385
B0056,180,0.0,1.1397253894261876,14.806201026240293
B0056,184,0.0,1.1560010024767575,15.130031396586407
B0056,186,0.258158,1.126818619026835,4.306422416754976
B0056,188,0.246635,1.116688355680394,6.444085742863946
B0056,190,0.0,1.1330613197666846,14.54180089762658
B0056,192,0.246443,1.0893839897995972,6.534326455973882
B0056,196,0.259316,1.1120836459259367,4.076621514558465
B0056,198,0.247993,1.1279950254648337,6.444965374812226
B0056,200,0.250166,1.1386774565024178,6.134456958282581
B0056,202,0.0,1.1271136962200643,14.807743077725126
B0056,204,0.258623,1.1101508869653747,5.122746475183048
B0056,208,0.250474,1.1344632260422465,6.089161695473585
B0056,210,0.259063,1.108458756302863,4.756468816514082
B0056,212,0.0,1.0768220870214844,12.26698140959217
B0056,214,0.0,1.128398212919817,14.750678614776897
B0056,216,0.257103,1.1066350346531368,5.538086495831655
B0056,220,0.257682,1.271609072217319,5.6871928978092505
B0056,224,0.0,1.2415767175377967,13.553653800046227
B0056,226,0.248175,1.174652904422814,5.22096290101318
B0056,228,0.0,1.1989389885187762,13.597144954894949
B0056,230,0.0,1.1461398965188563,12.239144871232721
B0056,232,0.253134,1.129224378671885,4.628141968642188
B0056,236,0.248424,1.1103432888019913,6.308097833005011
B0056,238,0.253458,1.153909472897475,5.643819872348547
B0056,240,0.0,1.1302191455340138,11.678368674376905
B0056,242,0.0,1.1258719408034097,14.5482541692927
B0056,244,0.0,1.1430108283920968,12.776537462774199
B0056,248,0.246926,1.1372731775310292,6.428423322552015
B0056,250,0.0,1.1290590137779504,14.899199505524647
B0005,1,0.158948,1.8564874208181574,24.325993424022467
B0005,3,0.154258,1.846327249719927,24.685948163596
B0005,5,0.152466,1.8353491942234077,24.74050014862512
B0005,7,0.151618,1.8352625275821128,24.652243741292516
B0005,9,0.150779,1.8346455082120419,24.518700434435164
B0005,11,0.0,1.8356616600675495,38.64849426602048
B0005,13,0.149071,1.8351461429226603,24.575581239008407
B0005,15,0.148214,1.8257567905665537,24.71132429046902
B0005,17,0.147377,1.8247738529891333,24.628487294051176
B0005,19,0.0,1.824613268496936,38.4400022638085
B0005,21,0.14802,1.8246195526864504,24.43128509546442
B0005,24,0.147122,1.8142019357673917,24.74037188089418
B0005,26,0.146883,1.8137521577549054,24.733107699311514
B0005,28,0.147208,1.8134404914735822,24.449828291392084
B0005,30,0.0,1.8025980036306504,38.16868880096884
B0005,32,0.147167,1.80210690024615,24.32051139249706
B0005,34,0.147146,1.802579500826209,24.357321702352365
B0005,36,0.147491,1.8030683142834096,24.38681694315272
B0005,38,0.147568,1.8027776247196041,24.355030419469987
B0005,41,0.0,1.8470259949329193,38.403482935136076
B0005,45,0.0,1.847417311283644,38.90427046351709
B0005,49,0.146086,1.8361774213478947,24.566584675679227
B0005,53,0.146739,1.8257807475776242,24.218353080298023
B0005,57,0.146968,1.8251136435078368,24.055320997209446
B0005,61,0.147092,1.8255815042203762,24.024851602995685
B0005,65,0.147417,1.8140311275083907,23.93622764909489
B0005,77,0.147949,1.802765665167823,23.79410930748377
B0005,85,0.13092,1.8518025516704486,23.78616690804808
B0005,89,0.0,1.8307038456739428,38.41151361110139
B0005,93,0.0,1.8199041089501267,38.23656074919321
B0005,97,0.0,1.8093079637028517,37.861934640176806
B0005,101,0.0,1.80460990458052,37.85234522947546
B0005,105,0.129251,1.7993770651972192,23.9730227457941
B0005,109,0.0,1.7884432335370462,37.97707473630467
B0005,113,0.13109,1.7829230484252723,23.515889534175866
B0005,117,0.13204,1.7730337158018288,23.27146353182613
B0005,121,0.0,1.773037755078937,38.14716767155235
B0005,125,0.0,1.7678721106662054,38.665237670488565
B0005,129,0.130648,1.7623150704093087,24.260306239383436
B0005,135,0.132071,1.762668359743147,23.826487051861594
B0005,139,0.0,1.7517304870664143,37.84593023575933
B0005,143,0.133794,1.7418496047960008,23.245386056908934
B0005,147,0.133896,1.7360913511847138,23.218050118880466
B0005,149,0.125987,1.7936240148573608,26.64778167225292
B0005,153,0.0,1.7831890223273275,39.753522052677646
B0005,157,0.129611,1.7673642076278957,24.833281081823134
B0005,161,0.0,1.7570177850353066,38.751419753548895
B0005,165,0.131739,1.7468706179837907,24.0266300999136
B0005,169,0.0,1.7417172507457144,38.74877822268547
B0005,173,0.0,1.7364225056478186,39.086996056790376
B0005,177,0.132668,1.7263217239235826,24.121591093765634
B0005,181,0.0,1.7158065389330133,38.81108844804652
B0005,185,0.0,1.710533351135192,38.663478649267574
B0005,189,0.0,1.706014499648521,38.959450001585665
B0005,193,0.0,1.7003110272642588,39.10188964100957
B0005,197,0.134268,1.6945798601797895,24.269765514557285
B0005,201,0.135017,1.6849029086609286,24.14386556947967
B0005,205,0.136086,1.6744741591159717,23.934085583884677
B0005,209,0.135784,1.6745692479879102,24.080595341823642
B0005,213,0.135092,1.663716375981405,24.433838233659674
B0005,215,0.136192,1.659013868748246,24.33348194730164
B0005,219,0.137247,1.6538540573335014,24.124885387020978
B0005,223,0.137883,1.642653782130131,23.9848234245142
B0005,227,0.137963,1.6378578430223698,23.969183667109306
B0005,231,0.138197,1.6327350407099108,24.037074564457942
B0005,235,0.0,1.6277528915533617,39.4709181709351
B0005,239,0.139477,1.622125485521159,24.043536678896338
B0005,243,0.0,1.6113256603765849,39.39370035955599
B0005,247,0.140245,1.6065631397488385,23.997484334719825
B0005,251,0.140473,1.6015142233917594,23.977316018708777
B0005,255,0.0,1.590369231400328,39.42692706970709
B0005,259,0.0,1.5857889968242211,39.48466518846617
B0005,263,0.142813,1.5849430707374117,23.90454749592773
B0005,265,0.0,1.5955263892495937,39.7034941383589
B0005,269,0.142788,1.5747301747801037,23.81400684876703
B0005,273,0.144779,1.5649019950937946,23.408863262283898
B0005,277,0.145115,1.5597659473370362,23.504268200620626
B0005,281,0.144337,1.5594815668184234,23.99526401651127
B0005,285,0.143309,1.55468935359061,24.33987957427013
B0005,289,0.144782,1.5488741079890418,24.210935532035016
B0005,293,0.145905,1.538236598942558,24.000424305912805
B0005,297,0.147233,1.527914258251028,23.678960440648684
B0005,301,0.0,1.5285252629756445,39.91920745058851
B0005,305,0.146691,1.522647325284378,24.23969113753901
B0005,309,0.146709,1.5174859938489869,24.306797302810583
B0005,312,0.145061,1.605818899130659,24.112523495131093
B0005,315,0.141707,1.5638491446744425,24.719311536144843
B0005,319,0.142683,1.5480915247767786,24.737029087445674
B0005,323,0.144363,1.5323755631868592,24.494140877553082
B0005,327,0.145226,1.5269528268489705,24.254986942423244
B0005,331,0.0,1.5169573017136326,40.040831608424796
B0005,335,0.146923,1.5118975960142693,24.205952380559673
B0005,339,0.0,1.5065638960681105,40.22028676175689
B0005,343,0.147351,1.5015453526671363,24.25745983903501
B0005,347,0.0,1.4908444050400238,40.18817948927436
B0005,351,0.148609,1.485868384561201,24.278147930898637
B0005,355,0.149188,1.480413677976106,24.26045465629052
B0005,359,0.0,1.4752095869031632,40.317307847716044
B0005,363,0.14869,1.4859035988304024,24.337824191545764
B0005,366,0.147069,1.4960918298136696,25.05068794027295
B0005,370,0.0,1.4808005946928984,40.856676571156875
B0005,374,0.0,1.4697543268466824,40.70819247073463
B0005,378,0.0,1.4539012274845928,40.54781449399642
B0005,382,0.151461,1.4541462067235693,24.375162099510042
B0005,386,0.151044,1.455023751906683,24.70475717255037
B0005,390,0.0,1.449042163761236,41.05450476478047
B0005,394,0.0,1.4386709371480566,40.72038694409774
B0005,398,0.0,1.433445432156979,40.645726623396705
B0005,402,0.0,1.4333958900838095,40.972158616511635
B0005,406,0.0,1.42806487344776,41.13410609927847
B0005,410,0.0,1.4229203181741186,41.03272022021008
B0005,414,0.0,1.417429032731308,40.9052839543026
B0005,418,0.155576,1.412409228794446,24.354940329833727
B0005,422,0.155266,1.412578792940193,24.62118758852362
B0005,426,0.154412,1.4075983731469897,25.013633898401757
B0005,430,0.0,1.4333920485221476,41.030390425407845
B0005,432,0.15177,1.4382550176792908,25.215257385431624
B0005,436,0.153429,1.4173547174485526,24.8439113089274
B0005,440,0.15499,1.406981663677643,24.47190444990649
B0005,444,0.156264,1.4012037783587625,24.335820690902352
B0005,448,0.0,1.3967008232726328,40.714634502738235
B0005,452,0.157281,1.391284788852726,24.27764742305546
B0005,456,0.158251,1.3862287677978349,24.240252005045463
B0005,460,0.158956,1.3804366761974138,24.12628744677965
B0005,464,0.159262,1.3752364150256224,24.058534472210496
B0005,468,0.0,1.3705128024895008,40.64562757946504
B0005,472,0.0,1.3705085566270399,40.72913511316858
B0005,476,0.160638,1.3647355108681518,24.008188700976785
B0005,480,0.0,1.375392016895762,41.016782657513716
B0005,482,0.156795,1.3861115151535393,24.845488572257363
B0005,484,0.158921,1.3698500035838939,24.576580515525826
B0005,488,0.0,1.3647827949260758,41.02971442555573
B0005,492,0.161581,1.3543220466259964,24.032098834338544
B0005,496,0.160734,1.3546417018378962,24.392658600566655
B0005,500,0.0,1.3547039213192407,41.31060428109281
B0005,504,0.0,1.349314997503458,41.11334870752542
B0005,508,0.163293,1.3441891937970554,24.073725326400595
B0005,512,0.0,1.3389913790695755,40.84992228375306
B0005,516,0.163835,1.3389145230206971,24.168977704033605
B0005,520,0.0,1.3340066759761655,41.07861653298174
B0005,524,0.164676,1.3286444309174914,24.00593985304127
B0005,528,0.166272,1.3231708992276219,23.717097193374823
B0005,532,0.166995,1.3181691588445197,23.563561594833335
B0005,536,0.165684,1.3184664436640334,23.955208980751504
B0005,540,0.16597,1.318293040102702,23.97074392421641
B0005,544,0.16612,1.323872422244268,23.58968747789601
B0005,547,0.161514,1.3601216766554785,24.248516802991112
B0005,551,0.0,1.3395306867947354,40.905184345691104
B0005,555,0.0,1.3290286565120697,40.75374295552834
B0005,559,0.165285,1.3236741274998955,23.87546148452671
B0005,563,0.165749,1.318633896753293,23.800861821622387
B0005,567,0.0,1.3134751321324272,40.702524933790485
B0005,571,0.0,1.3132020634442203,40.76986791209554
B0005,575,0.167296,1.3077959946944353,23.70119494095136
B0005,579,0.0,1.3030329186405918,40.687778131569345
B0005,583,0.168096,1.3033573559038205,23.748579260944844
B0005,587,0.0,1.3034100438655642,40.934649901431314
B0005,591,0.16839,1.2978870806495706,23.827460066666994
B0005,595,0.169376,1.2980735056918902,23.738230385656273
B0005,599,0.0,1.293463613844243,40.86467363859314
B0005,603,0.169714,1.288003392619118,23.80026564355092
B0005,607,0.169624,1.2874525221379407,23.85032548167981
B0005,611,0.0,1.3090153642307354,40.936091517161955
B0005,613,0.0,1.3250793286429356,40.87390886969321
B0006,1,0.152572,2.035337591005598,24.27707330832413
B0006,3,0.148444,2.0251402460314116,24.63823886086074
B0006,5,0.147351,2.013326371345464,24.705141356588655
B0006,7,0.146798,2.0132846655407413,24.648384924528084
B0006,9,0.147009,2.000528337624771,24.635355742907162
B0006,11,0.148021,2.0138990759931645,24.34955466154173
B0006,13,0.14738,2.013101105626967,24.433532686452377
B0006,15,0.145753,1.9687898262728398,24.659332368541218
B0006,17,0.146547,1.9681661764334244,24.565978686430356
B0006,19,0.145977,1.9572307917560536,24.515019617858613
B0006,21,0.146609,1.9455991514129352,24.40648205159496
B0006,24,0.146585,1.9347505044841131,24.668923858882785
B0006,26,0.146154,1.9232799539368028,24.819105859024557
B0006,28,0.146782,1.911889930948487,24.627666776864352
B0006,30,0.147358,1.9010667141979305,24.450913129560714
B0006,32,0.148296,1.8891989948061458,24.26604433063594
B0006,34,0.148066,1.878278372248849,24.34725293029431
B0006,36,0.148568,1.8675697161520206,24.380274264917215
